A normalised
10295.3 6.4631e-06
10303.3 6.29755e-06
10311.3 6.16931e-06
10319.3 5.84122e-06
10327.3 5.67675e-06
10335.3 5.79486e-06
10343.3 5.74099e-06
10351.4 5.06632e-06
10359.4 5.1731e-06
10367.4 5.05014e-06
10375.4 5.08733e-06
10383.4 4.66722e-06
10391.4 4.5567e-06
10399.4 4.49001e-06
10407.4 4.39993e-06
10415.4 4.08713e-06
10423.4 3.71838e-06
10431.4 3.85422e-06
10439.4 3.73696e-06
10447.4 3.53089e-06
10455.5 3.38343e-06
10463.5 3.14013e-06
10471.5 3.15175e-06
10479.5 2.96545e-06
10487.5 2.83018e-06
10495.5 2.67843e-06
10503.5 2.60935e-06
10511.5 2.30165e-06
10519.5 2.18695e-06
10527.5 2.19254e-06
10535.5 2.17236e-06
10543.5 2.06815e-06
10551.6 2.01041e-06
10559.6 2.06415e-06
10567.6 1.83807e-06
10575.6 1.75886e-06
10583.6 1.87224e-06
10591.6 1.72904e-06
10599.6 1.63932e-06
10607.6 1.65131e-06
10615.6 1.64779e-06
10623.6 1.55698e-06
10631.6 1.50332e-06
10639.6 1.43842e-06
10647.6 1.39788e-06
10655.7 1.38907e-06
10663.7 1.27642e-06
10671.7 1.2842e-06
10679.7 1.27784e-06
10687.7 1.25563e-06
10695.7 1.24252e-06
10703.7 1.21323e-06
10711.7 1.17004e-06
10719.7 1.13461e-06
10727.7 1.08986e-06
10735.7 1.0379e-06
10743.7 1.04016e-06
10751.8 9.76101e-07
10759.8 9.55206e-07
10767.8 9.2371e-07
10775.8 9.05424e-07
10783.8 8.8328e-07
10791.8 8.39605e-07
10799.8 8.324e-07
10807.8 8.28251e-07
10815.8 8.97324e-07
10823.8 9.08911e-07
10831.8 9.1981e-07
10839.8 9.56824e-07
10847.8 9.58946e-07
10855.9 1.01842e-06
10863.9 9.95558e-07
10871.9 1.00383e-06
10879.9 1.09669e-06
10887.9 1.10355e-06
10895.9 1.12302e-06
10903.9 1.14743e-06
10911.9 1.19431e-06
10919.9 1.19528e-06
10927.9 0
10935.9 0
10943.9 0
10952 0
10960 0
10968 0
10976 0
10984 0
10992 0
11000 0
