nm percentage
982.2822822822823 0.0015480652038436014
983.0830830830831 0.0016091925908888417
983.883883883884 0.0015876727546351127
984.6846846846847 0.0015115728217089527
985.4854854854856 0.0014429315234535454
986.2862862862863 0.0014084815332008958
987.0870870870872 0.0014182290824680886
987.8878878878879 0.001448879928273084
988.6886886886888 0.001387665663015476
989.4894894894895 0.0013694685512316872
990.2902902902904 0.0013511059493657494
991.0910910910911 0.001290539489600197
991.891891891892 0.001378297187163424
992.6926926926927 0.0013362715025486323
993.4934934934936 0.0012878264966317192
994.2942942942943 0.0012671870551911133
995.0950950950952 0.0012692755597337544
995.8958958958959 0.001197281725067177
996.6966966966968 0.0011586863292175522
997.4974974974975 0.0011611696282466805
998.2982982982984 0.0011754928621790965
999.0990990990991 0.0011779256943555557
999.8998998999 0.0011592042267840115
1000.7007007007007 0.0011501222962674285
1001.5015015015016 0.0011595336482145694
1002.3023023023023 0.0011594355695028116
1003.1031031031032 0.0011321227575883407
1003.9039039039039 0.0011364142930667673
1004.7047047047048 0.0011526157728030545
1005.5055055055055 0.0011278831531510436
1006.3063063063064 0.0010954258709047011
1007.1071071071071 0.001083357507529368
1007.907907907908 0.0010302279157875227
1008.7087087087087 0.0010489132922274205
1009.5095095095096 0.0010568345875958637
1010.3103103103103 0.0010654155453049439
1011.1111111111112 0.0010813194347310008
1011.911911911912 0.0010279032715949962
1012.7127127127128 0.0010271697817278132
1013.5135135135135 0.0010159900268852757
1014.3143143143144 0.0010018044793610138
1015.1151151151151 0.001003789455593907
1015.915915915916 0.0010400815649026758
1016.7167167167167 0.0009919797151999906
1017.5175175175176 0.0009649689777145204
1018.3183183183183 0.0009568184273278689
1019.1191191191192 0.0009530186453770376
1019.91991991992 0.0009555652406824573
1020.7207207207208 0.0009730672647050657
1021.5215215215215 0.0009666042826887246
1022.3223223223224 0.0009370418284818502
1023.1231231231232 0.0009032232989524884
1023.923923923924 0.0009224532490254761
1024.7247247247246 0.000900299288147828
1025.5255255255256 0.0008790962664615714
1026.3263263263264 0.0008654575675540459
1027.127127127127 0.0008603882150190436
1027.927927927928 0.0008623605106576282
1028.7287287287288 0.0008555515787845098
1029.5295295295296 0.000794278545231776
1030.3303303303305 0.000746174944180781
1031.131131131131 0.0007462258529059577
1031.931931931932 0.0007166252337639046
1032.7327327327328 0.000741486898540908
1033.5335335335335 0.0007195513253183182
1034.3343343343345 0.0007029503302065221
1035.1351351351352 0.0007117955638763271
1035.935935935936 0.0006512947947285435
1036.736736736737 0.0006423875477974193
1037.5375375375374 0.0006062736153259807
1038.3383383383384 0.0005778430802279445
1039.1391391391392 0.0005742150629531761
1039.93993993994 0.0005515695156186911
1040.7407407407409 0.0005237122746378659
1041.5415415415416 0.0005082576019101855
1042.3423423423424 0.0005005394985074007
1043.1431431431433 0.0004903642896245801
1043.9439439439439 0.00045915793596969234
1044.7447447447448 0.0004355482884464484
1045.5455455455456 0.00042020503355020395
1046.3463463463463 0.00040722507350830523
1047.1471471471473 0.00039068493205338567
1047.947947947948 0.00036454830913711935
1048.7487487487488 0.00035136256019820735
1049.5495495495497 0.0003334966424991565
1050.3503503503503 0.0003111959035328285
1051.1511511511512 0.0002878929756397826
1051.951951951952 0.0002702381234091315
1052.7527527527527 0.0002636083685660903
1053.5535535535537 0.00025680814075649123
1054.3543543543544 0.00024906751126295656
1055.1551551551552 0.00024319052182059605
1055.9559559559561 0.0002393496499245002
1056.7567567567567 0.00023782624986156274
1057.5575575575576 0.00022842514883933984
1058.3583583583584 0.00021359503065443932
1059.1591591591591 0.00019894599420190961
1059.95995995996 0.00019442764260112387
1060.7607607607608 0.00019556812207171688
1061.5615615615616 0.0001975467354963
1062.3623623623625 0.00019079854586109035
1063.163163163163 0.00017829670055983515
1063.963963963964 0.00018247892798127984
1064.7647647647648 0.00016889481622363184
1065.5655655655655 0.00016504724319027047
1066.3663663663665 0.00016325891774832512
1067.1671671671672 0.0001603349574005669
1067.967967967968 0.00015975610492196082
1068.768768768769 0.00015226574626833527
1069.5695695695695 0.00014660174898699702
1070.3703703703704 0.00014356701583189858
1071.1711711711712 0.00014226255817747363
1071.971971971972 0.00013996001177435036
1072.772772772773 0.00013392136307848116
1073.5735735735736 0.00013093343557399063
1074.3743743743744 0.00013075837870429966
1075.1751751751754 0.00013087499875818096
1075.9759759759759 0.00012605413581503642
1076.7767767767768 0.00011994464446708513
1077.5775775775776 0.00011556414287974344
1078.3783783783783 0.00011039710055475715
1079.1791791791793 0.00010320290108724819
1079.97997997998 9.595449185920741e-05
1080.7807807807808 0.00010290726753645844
1081.5815815815818 0.00010481822747684838
1082.3823823823823 0.0001072309036148491
1083.1831831831832 0.0001121117012411058
1083.983983983984 0.00011525497182618196
1084.7847847847847 0.00011560785753359214
1085.5855855855857 0.00011767595645690853
1086.3863863863864 0.00011911938992951886
1087.1871871871872 0.00012037344808150472
1087.9879879879882 0.00012592436855465768
1088.7887887887887 0.0001291939671604575
1089.5895895895897 0.00013182506991169668
1090.3903903903904 0.00013396023874444134
1091.1911911911911 0.00013669899627579888
1091.991991991992 0.00014240064375174724
1092.7927927927929 0.0
1093.5935935935936 0.0
1094.3943943943946 0.0
1095.195195195195 0.0
1095.995995995996 0.0
1096.7967967967968 0.0
1097.5975975975975 0.0
1098.3983983983985 0.0
1099.1991991991993 0.0
1100.0 0.0
