A normalised
9558.56 2.54819e-05
9566.57 2.51792e-05
9574.57 2.46907e-05
9582.58 2.43645e-05
9590.59 2.47584e-05
9598.6 2.40085e-05
9606.61 2.38804e-05
9614.61 2.34113e-05
9622.62 2.28571e-05
9630.63 2.27656e-05
9638.64 2.21682e-05
9646.65 2.21094e-05
9654.65 2.22359e-05
9662.66 2.18785e-05
9670.67 2.0637e-05
9678.68 2.11947e-05
9686.69 2.0713e-05
9694.69 2.00513e-05
9702.7 1.97226e-05
9710.71 1.99078e-05
9718.72 1.91393e-05
9726.73 1.87639e-05
9734.73 1.86721e-05
9742.74 1.84956e-05
9750.75 1.79113e-05
9758.76 1.74479e-05
9766.77 1.69792e-05
9774.77 1.67058e-05
9782.78 1.65411e-05
9790.79 1.62911e-05
9798.8 1.56334e-05
9806.81 1.61099e-05
9814.81 1.6099e-05
9822.82 1.56558e-05
9830.83 1.52341e-05
9838.84 1.4981e-05
9846.85 1.45051e-05
9854.85 1.43463e-05
9862.86 1.43215e-05
9870.87 1.40928e-05
9878.88 1.35064e-05
9886.89 1.35292e-05
9894.89 1.34748e-05
9902.9 1.31558e-05
9910.91 1.26457e-05
9918.92 1.27242e-05
9926.93 1.26812e-05
9934.93 1.24683e-05
9942.94 1.22442e-05
9950.95 1.21041e-05
9958.96 1.15934e-05
9966.97 1.18412e-05
9974.97 1.15812e-05
9982.98 1.12816e-05
9990.99 1.15243e-05
9999 1.11494e-05
10007 1.10899e-05
10015 1.09721e-05
10023 1.0919e-05
10031 1.10662e-05
10039 1.11878e-05
10047 1.13507e-05
10055.1 1.09633e-05
10063.1 1.04758e-05
10071.1 1.03636e-05
10079.1 1.0404e-05
10087.1 1.04124e-05
10095.1 1.03973e-05
10103.1 1.04437e-05
10111.1 1.04933e-05
10119.1 9.87065e-06
10127.1 1.00146e-05
10135.1 9.84438e-06
10143.1 9.61127e-06
10151.2 9.57895e-06
10159.2 9.22981e-06
10167.2 9.35229e-06
10175.2 9.44563e-06
10183.2 9.41085e-06
10191.2 9.26131e-06
10199.2 9.16337e-06
10207.2 9.26575e-06
10215.2 9.13622e-06
10223.2 8.84036e-06
10231.2 8.62044e-06
10239.2 9.06961e-06
10247.2 8.86866e-06
10255.3 8.70263e-06
10263.3 8.5887e-06
